FACILITY_ID,FACILITY,AGENCY,LATITUDE,LONGITUDE,VIOLATIONTYPE,VIOLATIONSUBTYPE,VIOLATIONDESCRIPTION,OCCURREDON,PROGRAM,PROGRAM CATEGORY,Parameter,Limit,Result,Units,Period,Monitoring Location,Location 1
270116,Valley View Conservation Camp,Ca Dept of Forestry Redding Airport Calfire,39.60516,-122.53916,Effluent,OEV,high pH,02/02/2002,WDRMUNIOTH,WDR,,,,,,,"(39.60516, -122.53916)"
214478,Chuckawalla Corr Fac,Ca Dept of Corrections Imperial,,,Effluent,CAT1,"2002 June M&R exceeded 30-day average for BOD.  Monthly average for BOD was reported at 42 mg/L, the 30-day average limit is 30 mg/L",06/30/2002,WDR,WDR,,,,,,,
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,2Q00 Effluent violation (5/9/00):  Oil & grease (28.4 / 15 mg/L).,05/09/2000,REC,WDR,,,,,,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,3Q00 Effluent violation (7/18/00):  TOC (78.9 / 20 mg/L).,07/18/2000,REC,WDR,,,,,,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,3Q09 Effluent violation (8/12/09):  Oil & grease (19 / 15 mg/L).,08/12/2009,REC,WDR,,,,,,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Order Conditions,,Inspection 2/25/09:  Violation of Effluent Limit A.4 which states that  discharged water shall not contain heavy metal(s)....in concentration exceeding current California Drinking Water Standards.   Copper sulfate is added to the holding pond to control algae growth.  The WDRs do not include monitoring for copper.,02/25/2009,REC,WDR,,,,,,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,1Q08 Effluent violation (1/9/08):  Chloride (659 / 500 mg/L).,01/09/2008,REC,WDR,,,,,,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,3Q05 Effluent violation (9/14/05):  Oil & grease (155.9 / 15 mg/L).,09/14/2005,REC,WDR,,,,,,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,3Q01 Effluent violation (8/13/01):  TOC (32 / 20 mg/L).,08/13/2001,REC,WDR,,,,,,,"(34.09139, -118.836933)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,OEV,1Q01 effluent violation (2/25/01):  Coliform.,02/25/2001,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Reporting,Late Report,4Q06  Quarterly report received  11 days late..,01/15/2007,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,4Q06 Effluent Violation (12/13/06):  Chloride monthly max (118.9  / 100 mg/L).,12/13/2006,REC,WDR,,,,,,,"(34.152084, -117.742213)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Reporting,Deficient Reporting,The September monitoring report is incomplete.  Daily flows were not submitted.,09/30/2000,WDRMUNILRG,WDR,,,,,,,"(34.677599, -120.505438)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,4Q02 effluent violation (12/10/02):  BOD monthly max (203.7 / 30 mg/L).,12/10/2002,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,OEV,3Q02 effluent violation (9/29/02):  Coliform daily max (>1600 / 240 MPN/100 ml).,09/29/2002,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,3Q04 effluent violation (7/14/04):  Chloride monthly max (170 / 100 mg/L).,07/14/2004,REC,WDR,,,,,,,"(34.152084, -117.742213)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH violations for the entire month of August; max limit is 8.4; reported values range from 9.47 to 10.24.,08/31/2001,WDRMUNILRG,WDR,,,,,,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,CAT1,Effluent settleable solids maximum of 0.5 ml/l was exceeded - report 3.0 ml/l.  Discharger attributes violation to  algae bloom in the ponds .,09/20/2000,WDRMUNILRG,WDR,,,,,,,"(34.677599, -120.505438)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,2Q05 Effluent Violation (6/8/05):  BOD monthly max(140.7 / 30 mg/L).,06/08/2005,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Reporting,Late Report,2Q07 monitoring report has not been received as of 6/22/09.  Report was due 7/30/07.,07/30/2007,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Reporting,Late Report,1Q03 DMR received 30 days late on 5/29/03.  Report due 4/30/03.,05/29/2003,REC,WDR,,,,,,,"(34.152084, -117.742213)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH violation; limits are to be between 6.5-8.4; reported value is 11.21.,05/21/2003,WDRMUNILRG,WDR,,,,,,,"(34.677599, -120.505438)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,3Q02 effluent violation (9/10/02):  BOD monthly max (96.7 / 30 mg/L).,09/10/2002,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,1Q04 effluent violation (3/10/04):  Chloride monthly max (207 / 100 mg/L).,03/10/2004,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,Total Dissolved Solids (TDS) Monthly Average limit is 600 mg/L and reported value was 616 mg/L.,08/11/2010,REC,WDR,Total Dissolved Solids (TDS),600,616,mg/L,Average Monthly (AMEL),,"(34.152084, -117.742213)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 10.3 SU.,05/18/2012,WDRMUNILRG,WDR,pH,8.4,10.3,SU,Daily Maximum,,"(34.677599, -120.505438)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,3Q02 effluent violation (7/16/02):  TOC monthly max (35 / 20 mg/L).,07/16/2002,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Reporting,Late Report,2000 annual report received 23 days late on 2/22/01.  Report due 1/30/01.,02/22/2001,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT2,3Q03 effluent violation (9/7/03):  Boron maximum (0.53 / 0.5 mg/L).,09/07/2003,REC,WDR,,,,,,,"(34.152084, -117.742213)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Reporting,Deficient Reporting,The February monitoring report was incomplete. Flow for 23 days was not submitted  due to the loss of the hard drive on our computer  and TDS was not submitted due to  outside laboratory failure to run and report results .,02/29/2000,WDRMUNILRG,WDR,,,,,,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 9.1 SU.,05/11/2012,WDRMUNILRG,WDR,pH,8.4,9.1,SU,Daily Maximum,,"(34.677599, -120.505438)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,2Q03 effluent violation (6/10/03):  TDS monthly max (716 / 600 mg/L).,06/10/2003,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,2Q06  Effluent Violation (4/12/06):  BOD monthly max (69 / 30 mg/L).,04/12/2006,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Reporting,Late Report,1Q08  Quarterly monitoring report received 14 days late.  Quarterly monitoring report due 04/15/08.,04/15/2008,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,2Q04 effluent violation (4/14/04):  Chloride monthly max (189.9 / 100 mg/L).,04/14/2004,REC,WDR,,,,,,,"(34.152084, -117.742213)"
255110,Salt Creek Conservation Camp,Ca Dept of Forestry Paskenta,39.813125,-122.628128,Reporting,Deficient Reporting,Missing monthly precipitation,06/30/2005,WDRMUNIOTH,WDR,,,,,,,"(39.813125, -122.628128)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,OEV,1Q02 effluent violation (3/22/02):   Coliform daily max (>1600 / 240 MPN/100 ml).,03/22/2002,REC,WDR,,,,,,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Reporting,Late Report,Inspection 2/24/09:  Discharger has not submitted O&M Report within 30 days after receipt of the WDRs.  Report was due 1/4/96.,02/24/2009,REC,WDR,,,,,,,"(34.152084, -117.742213)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH violation; permit limits are between 6.5-8.4; reported value is 9.69.,06/13/2003,WDRMUNILRG,WDR,,,,,,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,CAT1,Oil and Grease Instantaneous Maximum limit is 30 mg/L and reported value was 52 mg/L.,03/05/2015,WDRMUNILRG,WDR,Oil and Grease,30,52,mg/L,Instantaneous Maximum (IMAX),,"(34.677599, -120.505438)"
248425,Pine Grove Conservation Camp,Ca Dept of Forestry Pine Grove,38.41397,-120.64382,Deficient Monitoring,,"May 2005 report included results of flow, pH, dissolved oxygen, nitrate, and total nitrogen monitoring for only one pond",05/31/2005,WDRMUNIENROTH,WDR,,,,,,,"(38.41397, -120.64382)"
219551,Delta Conservation Camp,Ca Dept of Forestry Suisun,38.220175,-121.849365,Reporting,Deficient Reporting,February 2006 SMR missing required certification statement.,03/16/2006,WDR,WDR,,,,,,,"(38.220175, -121.849365)"
219551,Delta Conservation Camp,Ca Dept of Forestry Suisun,38.220175,-121.849365,Reporting,Deficient Reporting,October 2006 SMR missing required certification statement.,11/16/2006,WDR,WDR,,,,,,,"(38.220175, -121.849365)"
219551,Delta Conservation Camp,Ca Dept of Forestry Suisun,38.220175,-121.849365,Reporting,Deficient Reporting,November 2008 SMR missing required certification statement,12/16/2008,WDR,WDR,,,,,,,"(38.220175, -121.849365)"
213586,CCI Tehachapi UST Cleanup,Ca Dept of Corrections Sacramento,35.11028,-118.57139,Effluent,CAT2,2Q; TPH-d; 100; ug/L; M; 150,04/24/2007,WDRNONMUNIPRCS,WDR,,,,,,,"(35.11028, -118.57139)"
232555,Intermountain Conservation Camp,Ca Dept of Forestry Bieber Calfire,41.12307,-121.21934,Deficient Monitoring,,No flow data,04/01/2005,WDR,WDR,,,,,,,"(41.12307, -121.21934)"
232555,Intermountain Conservation Camp,Ca Dept of Forestry Bieber Calfire,41.12307,-121.21934,Deficient Monitoring,,No flow data,07/01/2005,WDR,WDR,,,,,,,"(41.12307, -121.21934)"
269983,Vallecito Conservation Camp,Ca Dept of Forestry Angels Camp Calfire,38.1044,-120.48756,Order Conditions,,"*** Dismiss - Incorrect rainfall data was used when assessing facility operations*** Discharger reported discharge to spray field on 2-Oct-2006, a day for which measurable precipitation was recorded, in violation of Discharge Prohibition A.4.",01/21/2007,WDR,WDR,,,,,,,"(38.1044, -120.48756)"
269983,Vallecito Conservation Camp,Ca Dept of Forestry Angels Camp Calfire,38.1044,-120.48756,Order Conditions,,"*** Dismiss - Incorrect rainfall data was used when assessing facility operations ***  Discharger reported discharge to spray field on 12-Mar-2007, wthin 24 hours of a rainfall event, in violation of Discharge Prohibition A.4.",04/21/2007,WDR,WDR,,,,,,,"(38.1044, -120.48756)"
256919,Sierra Conservation Center WTP (NPDES),Ca Dept of Corrections Soledad,37.893591,-120.551725,Effluent,CAT2,"Chlorine, Total Residual Daily Maximum limit is 0.02 mg/L and reported value was 0.04 mg/L.",12/29/2010,NPDNONMUNIPRCS,NPDESWW,"Chlorine, Total Residual",0.02,0.04,mg/L,Daily Maximum,,"(37.893591, -120.551725)"
256919,Sierra Conservation Center WTP (NPDES),Ca Dept of Corrections Soledad,37.893591,-120.551725,Reporting,Late Report,"The November 2012 SMR was submitted 30 days late, which is a violation of MRP requirements. Each 30-day period that a report is late is a serious violation of NPDES permit and subject to mandatory minimum penalty (MMP).  Should Board staff determine that this violation is subject to MMPs, an additional notification will be provided.",01/02/2013,NPDNONMUNIPRCS,NPDESWW,,,,,,,"(37.893591, -120.551725)"
256919,Sierra Conservation Center WTP (NPDES),Ca Dept of Corrections Soledad,37.893591,-120.551725,Reporting,Late Report,Provision X.D.3. of the MRP requires the Discharger to submit an Annual Operations Report by 30 January annually. The Discharger submitted its report on 18 March 2010.,02/01/2010,NPDNONMUNIPRCS,NPDESWW,,,,,,,"(37.893591, -120.551725)"
216794,Camp #16 Correction Inmate Fac,Los Angeles Cnty Fire Dept,34.45511,-118.11079,Reporting,Late Report,3Q2006 Late Report,10/31/2006,WDRMUNIOTH,WDR,,,,,,,"(34.45511, -118.11079)"
236172,Stanislaus Cnty Sheriff Laird Park Honor Farm,Stanislaus Cnty General Services Agency,37.562543,-121.143976,Order Conditions,,Violation of Discharge Specification B.4 of WDRs for pH reported in wastewater treatment ponds at 9.55.,07/31/2011,WDRMUNIOTH,WDR,,,,,,,"(37.562543, -121.143976)"
216794,Camp #16 Correction Inmate Fac,Los Angeles Cnty Fire Dept,34.45511,-118.11079,Reporting,Late Report,4Q2003 Late Report,01/31/2004,WDRMUNIOTH,WDR,,,,,,,"(34.45511, -118.11079)"
214478,Chuckawalla Corr Fac,Ca Dept of Corrections Imperial,,,Reporting,Deficient Reporting,Incomplete 2006 August M&R (TDS not sampled weekly),08/23/2006,WDR,WDR,,,,,,,
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,Total Organic Carbon (TOC) Daily Maximum limit is 20.0 mg/L and reported value was 22.0 mg/L.,09/06/2012,REC,WDR,Total Organic Carbon (TOC),20,22,mg/L,Daily Maximum,,"(34.09139, -118.836933)"
214478,Chuckawalla Corr Fac,Ca Dept of Corrections Imperial,,,Effluent,CAT1,2005 November excess TDS,11/30/2005,WDR,WDR,,,,,,,
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,Chloride Daily Maximum limit is 500.0 mg/L and reported value was 834.0 mg/L.,04/04/2012,REC,WDR,Chloride,500,834,mg/L,Daily Maximum,,"(34.09139, -118.836933)"
235207,Konocti Conservation Camp,Ca Dept of Forestry Lower Lake Calfire,38.90889,-122.70722,Reporting,Deficient Reporting,The January 2011 monitoring report did not include influent flow monitoring and irrigation disposal field monitoring results.,01/31/2011,WDR,WDR,,,,,,,"(38.90889, -122.70722)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,Oil and Grease 1-Hour Average (Mean) limit is 15 mg/L and reported value was 22 mg/L.,02/10/2010,REC,WDR,Oil and Grease,15,22,mg/L,1-Hour Average (Mean),,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,Total Organic Carbon (TOC) Daily Maximum limit is 20.0 mg/L and reported value was 26.0 mg/L.,04/11/2011,REC,WDR,Total Organic Carbon (TOC),20,26,mg/L,Daily Maximum,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,Total Organic Carbon (TOC) Daily Average (Mean) limit is 20 mg/L and reported value was 27 mg/L.,12/07/2010,REC,WDR,Total Organic Carbon (TOC),20,27,mg/L,Daily Average (Mean),,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,Total Organic Carbon (TOC) Daily Maximum limit is 20.0 mg/L and reported value was 22.0 mg/L.,10/06/2011,REC,WDR,Total Organic Carbon (TOC),20,22,mg/L,Daily Maximum,,"(34.09139, -118.836933)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,Total Suspended Solids (TSS) 24-hour Average limit is 30 mg/L and reported value was 40 mg/L.,12/07/2010,REC,WDR,Total Suspended Solids (TSS),30,40,mg/L,24-hour Average,,"(34.09139, -118.836933)"
235207,Konocti Conservation Camp,Ca Dept of Forestry Lower Lake Calfire,38.90889,-122.70722,Reporting,Late Report,The first quarter 2011 monitoring report was received 37 days late.,06/07/2011,WDR,WDR,,,,,,,"(38.90889, -122.70722)"
216803,Camps Miller and Kilpatrick WWTP,Los Angeles Cnty Probation Dept,34.09139,-118.836933,Effluent,CAT1,Total Organic Carbon (TOC) Daily Maximum limit is 20.0 mg/L and reported value was 22.0 mg/L.,10/06/2011,REC,WDR,Total Organic Carbon (TOC),20,22,mg/L,Daily Maximum,,"(34.09139, -118.836933)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 9.27 SU.,01/31/2011,WDRMUNILRG,WDR,pH,8.4,9.27,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 9.5 SU.,07/03/2012,WDRMUNILRG,WDR,pH,8.4,9.5,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 8.9 SU.,12/19/2012,WDRMUNILRG,WDR,pH,8.4,8.9,SU,Daily Maximum,,"(34.677599, -120.505438)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,Chloride Daily Maximum limit is 100 mg/L and reported value was 174 mg/L.,05/04/2011,REC,WDR,Chloride,100,174,mg/L,Daily Maximum,,"(34.152084, -117.742213)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,Chloride Daily Maximum limit is 100 mg/L and reported value was 165 mg/L.,07/31/2011,REC,WDR,Chloride,100,165,mg/L,Daily Maximum,,"(34.152084, -117.742213)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Deficient Monitoring,,Sporadic problems with influent flow meter during April 2010. The meter is broken.,04/30/2010,WDRMUNILRG,WDR,,,,,,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 9.1 SU.,06/07/2013,WDRMUNILRG,WDR,pH,8.3,9.1,SU,Daily Maximum,,"(34.677599, -120.505438)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,Chloride Daily Maximum limit is 100 mg/L and reported value was 157 mg/L.,07/18/2012,REC,WDR,Chloride,100,157,mg/L,Daily Maximum,,"(34.152084, -117.742213)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 9.84 SU.,07/31/2010,WDRMUNILRG,WDR,pH,8.4,9.84,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 8.6 SU.,09/16/2013,WDRMUNILRG,WDR,pH,8.3,8.6,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 9.4 SU.,06/24/2013,WDRMUNILRG,WDR,pH,8.3,9.4,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 9.0 SU.,05/31/2014,WDRMUNILRG,WDR,pH,8.3,9,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 8.88 SU.,07/31/2015,WDRMUNILRG,WDR,pH,8.3,8.88,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 10.2 SU.,05/16/2012,WDRMUNILRG,WDR,pH,8.4,10.2,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 9.5 SU.,10/14/2012,WDRMUNILRG,WDR,pH,8.4,9.5,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 9.4 SU.,07/08/2013,WDRMUNILRG,WDR,pH,8.3,9.4,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 9.3 SU.,07/05/2013,WDRMUNILRG,WDR,pH,8.3,9.3,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 8.9 SU.,11/05/2013,WDRMUNILRG,WDR,pH,8.3,8.9,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 8.8 SU.,11/13/2013,WDRMUNILRG,WDR,pH,8.3,8.8,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 10.0 SU.,08/13/2012,WDRMUNILRG,WDR,pH,8.4,10,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 9.5 SU.,06/28/2013,WDRMUNILRG,WDR,pH,8.3,9.5,SU,Daily Maximum,,"(34.677599, -120.505438)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Probation Dept,34.152084,-117.742213,Effluent,CAT1,Total Dissolved Solids (TDS) Daily Maximum limit is 600 mg/L and reported value was 757 mg/L.,05/19/2010,REC,WDR,Total Dissolved Solids (TDS),600,757,mg/L,Daily Maximum,,"(34.152084, -117.742213)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 9.9 SU.,07/26/2012,WDRMUNILRG,WDR,pH,8.4,9.9,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 8.6 SU.,11/20/2013,WDRMUNILRG,WDR,pH,8.3,8.6,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 10.0 SU.,06/09/2012,WDRMUNILRG,WDR,pH,8.4,10,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 9.9 SU.,07/21/2012,WDRMUNILRG,WDR,pH,8.4,9.9,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 8.8 SU.,10/18/2013,WDRMUNILRG,WDR,pH,8.3,8.8,SU,Daily Maximum,,"(34.677599, -120.505438)"
216816,Camps Afflerbaugh & Paige,Los Angeles Cnty Internal Services Dept,34.152084,-117.742213,Reporting,Late Report,1Q2012 Report Late: 15 Days,04/15/2012,WDR,WDR,,,,,,,"(34.152084, -117.742213)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 8.92 SU.,11/06/2010,WDRMUNILRG,WDR,pH,8.4,8.92,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.4 SU and reported value was 9.3 SU.,10/20/2012,WDRMUNILRG,WDR,pH,8.4,9.3,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 8.9 SU.,10/15/2013,WDRMUNILRG,WDR,pH,8.3,8.9,SU,Daily Maximum,,"(34.677599, -120.505438)"
237312,Lompoc Correctional Facility WWTP,US Penitentiary,34.677599,-120.505438,Effluent,OEV,pH Daily Maximum limit is 8.3 SU and reported value was 8.6 SU.,11/28/2013,WDRMUNILRG,WDR,pH,8.3,8.6,SU,Daily Maximum,,"(34.677599, -120.505438)"
248425,Pine Grove Conservation Camp,Ca Dept of Forestry Pine Grove,38.41397,-120.64382,Deficient Monitoring,,"May 2006 report included results of flow, pH, dissolved oxygen, nitrate, and total nitrogen monitoring for only one pond",05/31/2006,WDRMUNIENROTH,WDR,,,,,,,"(38.41397, -120.64382)"
